pre,post,# sections,synapse id,series
ADAL,"ADAL,AVBR,RIML",6,5859,VC
ADAL,ADLL,1,4693,NR
ADAL,ADLL,1,4694,NR
ADAL,"AIAL,AIBL",2,5814,VC
ADAL,"AIBR,AVBR,RIML",1,9493,VC
ADAL,"AIBR,RIML",1,9492,VC
ADAL,"AVAL,AVBL,AVJR",1,10264,NR
ADAL,"AVAL,AVBL,AVJR",1,10271,NR
ADAL,"AVAR,AVBR",7,556,NR
ADAL,"AVBL,AVJR",1,10261,NR
ADAL,"AVBL,AVJR",1,10265,NR
ADAL,"AVBL,AVJR",1,10266,NR
ADAL,AVBR,1,3013,NR
ADAL,AVBR,2,4698,NR
ADAL,"AVBR,PVPL,RIML",1,5859,VC
ADAL,"AVBR,RIPL",3,4699,NR
ADAL,"AVDL,AVJR",1,10505,NR
ADAL,AVDR,1,10272,NR
ADAL,"AVDR,AVJR",1,10273,NR
ADAL,"AVEL,AVJR",1,10250,NR
ADAL,"AVEL,AVJR",2,10251,NR
ADAL,AVJR,1,10268,NR
ADAL,RICL,1,4755,NR
ADAL,RICL,1,4756,NR
ADAL,"RICL,RICR,URXL",1,1932,NR
ADAL,"RIPL,URAVL.",1,3219,NR
ADAL,SMDVR,1,5970,VC
ADAL,SMDVR,1,6001,VC
ADAL,SMDVR,1,9008,VC
ADAR,"AIBL,AVEL,RIMR",1,9051,VC
ADAR,"AIBR,RIFR,RIMR",1,5871,VC
ADAR,"AIBR,RIMR",2,5870,VC
ADAR,ASHR,1,5638,NR
ADAR,"ASHR,AVAR,AVBR",1,4731,NR
ADAR,"AVAR,AVBR",1,4742,NR
ADAR,"AVAR,AVJL",1,4649,NR
ADAR,"AVAR,AVJL",1,4916,NR
ADAR,"AVAR,AVJL",2,5609,NR
ADAR,"AVAR,URXR",2,1870,NR
ADAR,"AVBL,AVJL,PVR.,RIPR,RIVR",5,3974,NR
ADAR,"AVBL,RIMR",3,5942,VC
ADAR,"AVBR,AVDL",2,9506,NR
ADAR,"AVBR,AVJL",1,4275,NR
ADAR,"AVBR,AVJL",1,4743,NR
ADAR,"AVBR,RIMR",3,5879,VC
ADAR,"AVBR,RIMR",5,5872,VC
ADAR,"AVBR,RIPR",1,3963,NR
ADAR,"AVDR,AVJL",1,4794,NR
ADAR,"AVDR,RIPR,URYDR",2,3964,NR
ADAR,AVJL,1,4795,NR
ADAR,"PVR.,RIPR",1,3973,NR
ADAR,SMDVL,1,5983,VC
ADEL,"ADAL,AVAR",1,6031,VC
ADEL,ADEL,1,9514,NR
ADEL,"ADEL,OLLL",1,4119,NR
ADEL,"ADER,RIGL",2,5973,VC
ADEL,"ADER,RIGL,VB01",2,6002,VC
ADEL,"ADER,RIGR",1,9509,VC
ADEL,"ALML,CEPDL",1,4444,NR
ADEL,"AVAL,RIGR",7,5971,VC
ADEL,AVAR,1,9494,VC
ADEL,"AVAR,RIGL",7,5957,VC
ADEL,"AVDL,FLPL,hyp",2,530,NR
ADEL,AVEL,1,2171,NR
ADEL,"AVEL,IL1L,SMBVL",2,4805,NR
ADEL,"AVHL,SIADR,SIBDR",1,9759,NR
ADEL,AVL.,1,1619,NR
ADEL,"BDUL,RIFL",1,9507,NR
ADEL,"CEPVL,vBWML1",1,4125,NR
ADEL,"FLPL,RIGR",2,5982,VC
ADEL,"IL1L,OLLL",1,5255,NR
ADEL,"IL2L,RMDL",4,5091,NR
ADEL,"IL2L,RMER",1,5405,NR
ADEL,OLLL,1,3738,NR
ADEL,"OLLL,RMDL",1,3669,NR
ADEL,"OLLL,RMDL",3,5142,NR
ADEL,"RIAL,RIVL",2,1534,NR
ADEL,RIGL,2,8963,VC
ADEL,RIGL,3,8962,VC
ADEL,"RIGL,RIGR",2,9526,VC
ADEL,RIGR,1,5981,VC
ADEL,RIGR,2,5972,VC
ADEL,"RIH,RIVR",2,5842,VC
ADEL,"RIH,RMHL",1,5929,VC
ADEL,RMDL,2,4131,NR
ADEL,"RMER,dBWML3",1,5395,NR
ADEL,"RMER,vBWML1",2,4127,NR
ADEL,RMGL,2,6192,VC
ADEL,RMGL,2,6285,VC
ADEL,RMGL,3,6286,VC
ADEL,"RMHR,RMHR",1,4442,NR
ADEL,"RMHR,dBWML5",1,4518,NR
ADEL,"SAADR,SMBDR",1,1536,NR
ADEL,SIBDR,1,9758,NR
ADEL,URBL,2,2913,NR
ADEL,vBWML1,1,4126,NR
ADER,"ADAR,AVAL",1,5984,VC
ADER,"ADEL,RIGR",3,5956,VC
ADER,"ALNR,URBR",1,1954,NR
ADER,ASIR,1,1624,NR
ADER,AVAL,1,9344,VC
ADER,"AVAL,FLPL",1,6177,VC
ADER,"AVAL,RIGR",2,5985,VC
ADER,"AVAL,RIGR",4,8956,VC
ADER,"AVAR,RIGL",1,9345,VC
ADER,"AVAR,RIGL",3,6028,VC
ADER,"AVDR,AVJR",1,1529,NR
ADER,"AVDR,FLPR",4,901,NR
ADER,AVER,2,2663,NR
ADER,"AVER,unk",2,2663,NR
ADER,CEPDR,1,1627,NR
ADER,CEPDR,3,5473,NR
ADER,"CEPDR,RMDL",1,1634,NR
ADER,CEPVR,1,1628,NR
ADER,CEPshDR,1,1625,NR
ADER,"IL1R,IL2R",1,5648,NR
ADER,"OLLR,RMDR",1,1210,NR
ADER,"OLLR,RMDR",1,1212,NR
ADER,"OLLR,RMDR",1,1215,NR
ADER,"RIAR,SMDVR",1,1621,NR
ADER,RIGL,1,6003,VC
ADER,RIGL,1,6027,VC
ADER,RIGL,1,8967,VC
ADER,RIGL,1,9002,VC
ADER,RIGL,1,9302,VC
ADER,RIGL,1,9346,VC
ADER,"RIGL,RIGR",2,5959,VC
ADER,RMDR,1,5297,NR
ADER,RMDR,1,5298,NR
ADER,"RMDR,URXR",1,1864,NR
ADER,RMGR,2,6487,VC
ADER,RMGR,3,6410,VC
ADER,URXR,1,1633,NR
ADER,dBWMR4,1,5440,NR
ADFL,"ADAL,RIAL",2,5860,VC
ADFL,"ADLL,AWBL",1,6537,VC
ADFL,AFDL,1,1659,NR
ADFL,"AIAL,AIZL,RIR",2,1650,NR
ADFL,"AIBL,AIZL,AWCR",2,1653,NR
ADFL,"AIBR,AIZL",1,1657,NR
ADFL,AIZL,1,1578,NR
ADFL,AIZL,1,1640,NR
ADFL,AIZL,1,5943,VC
ADFL,AIZL,1,5965,VC
ADFL,AIZL,1,5966,VC
ADFL,"AIZL,AUAL,RIGR",1,4300,NR
ADFL,"AIZL,RIAL",1,419,NR
ADFL,"AIZL,RIAL",1,1336,NR
ADFL,"AIZL,RIAL",2,5864,VC
ADFL,"AIZL,RIAL",3,5811,VC
ADFL,"AIZL,RIAL",4,1394,NR
ADFL,"AIZL,RIAL",6,5912,VC
ADFL,"AIZL,RIAL,RIBL",4,1353,NR
ADFL,"AIZL,RIAL,SMBVL",2,481,NR
ADFL,"AIZL,RIAL,SMBVL",2,4563,NR
ADFL,"AIZL,RIGL",1,1658,NR
ADFL,"AIZL,RIR",1,1654,NR
ADFL,"AIZL,URXL",1,1934,NR
ADFL,"AUAL,RIAL",1,640,NR
ADFL,"AUAL,RIAL",1,1638,NR
ADFL,"AUAL,RIAL",1,1641,NR
ADFL,"AUAL,RIAL",1,4223,NR
ADFL,"AUAL,RIAL",2,471,NR
ADFL,"AUAL,RIAL",2,474,NR
ADFL,"AUAL,RIAL",2,4224,NR
ADFL,"AUAL,RIGL",1,1656,NR
ADFL,"AWBL,RIAL",1,382,NR
ADFL,RIAL,1,612,NR
ADFL,RIAL,3,5861,VC
ADFL,"RIAL,SMBVL",1,400,NR
ADFL,"RIAL,SMBVL",1,446,NR
ADFL,"RIAL,SMBVL",2,4562,NR
ADFL,RIGL,2,1644,NR
ADFL,RIR,1,3448,NR
ADFL,"RIVL,SMDVL",1,2629,NR
ADFL,"SMBDL,SMBVL",1,2165,NR
ADFR,"ADAR,ASHR,RIAR",4,5868,VC
ADFR,"ADFR,RIR",1,4658,NR
ADFR,"AFDR,AWCR",1,1705,NR
ADFR,"AIYR,RIAR",1,494,NR
ADFR,"AIYR,RIR",1,1681,NR
ADFR,AIZR,1,1664,NR
ADFR,AIZR,1,1668,NR
ADFR,AIZR,1,1688,NR
ADFR,"AIZR,AUAR,RIGR",1,4381,NR
ADFR,"AIZR,BAGL",2,1683,NR
ADFR,"AIZR,BAGL",2,1695,NR
ADFR,"AIZR,BAGL",2,5183,NR
ADFR,"AIZR,RIAR",3,454,NR
ADFR,"AIZR,RIAR,RIGR",6,672,NR
ADFR,"AIZR,RIAR,SMBVR",13,503,NR
ADFR,"AIZR,RIGR",3,1693,NR
ADFR,"AIZR,RIR",2,4379,NR
ADFR,"ASHR,RIAR",2,9512,VC
ADFR,AUAR,1,1690,NR
ADFR,"AUAR,RIAR",1,1444,NR
ADFR,"AUAR,RIAR",1,1661,NR
ADFR,"AUAR,RIAR",3,721,NR
ADFR,"AUAR,RIGR",1,1691,NR
ADFR,"AUAR,RIGR",1,3693,NR
ADFR,"AVHL,RIR",1,9354,NR
ADFR,AWAR,1,1703,NR
ADFR,AWBR,2,1660,NR
ADFR,AWBR,2,7008,NR
ADFR,"OLQVR,URYVR",1,1669,NR
ADFR,PVPR,1,1544,NR
ADFR,RIAR,1,1673,NR
ADFR,RIAR,1,1674,NR
ADFR,RIAR,1,1678,NR
ADFR,"RIAR,RIGR",1,664,NR
ADFR,"RIAR,RIGR",1,878,NR
ADFR,"RIAR,RIGR",3,1448,NR
ADFR,"RIAR,RIGR,URXR",4,1675,NR
ADFR,"RIAR,RIH",1,1449,NR
ADFR,"RIAR,SMBDR",1,9047,VC
ADFR,"RIAR,SMBDR",1,9353,VC
ADFR,"RIAR,SMBVR",2,717,NR
ADFR,"RIAR,SMBVR",4,719,NR
ADFR,"RIAR,URXR",1,1677,NR
ADFR,"RIAR,URXR",2,5646,NR
ADFR,"RIAR,URXR",3,1679,NR
ADFR,RIGR,2,663,NR
ADFR,"RIGR,RIH",1,1443,NR
ADFR,RIR,1,1670,NR
ADFR,RIR,1,1676,NR
ADFR,URYVR,1,1665,NR
ADLL,"ADAL,AIBL",1,9382,VC
ADLL,AIAL,2,5522,NR
ADLL,"AIAL,AIBL",1,1720,NR
ADLL,"AIAL,AIBL",2,1439,NR
ADLL,"AIAL,AIBL",2,8869,VC
ADLL,"AIAL,AIBL,ASER",4,1712,NR
ADLL,"AIAL,ASER",1,1429,NR
ADLL,"AIAL,ASER",1,1430,NR
ADLL,"AIAL,ASER",1,9502,NR
ADLL,"AIAL,ASER",2,1414,NR
ADLL,"AIAL,ASER",3,1414,NR
ADLL,AIBL,1,1504,NR
ADLL,AIBL,2,1435,NR
ADLL,AIBL,2,4951,NR
ADLL,"AIBL,ASGL,AWCL",2,467,NR
ADLL,"AIBL,ASHL",1,1707,NR
ADLL,"AIBL,ASHL",1,2437,NR
ADLL,"AIBL,AVDR",1,1358,NR
ADLL,"AIBL,AVDR",5,1413,NR
ADLL,"AIBL,DROP-unk",1,548,NR
ADLL,ALA,1,9355,NR
ADLL,ALA,1,9356,NR
ADLL,"ALA,AVDL,AVJL",3,1717,NR
ADLL,ASEL,1,1503,NR
ADLL,ASHL,1,5701,NR
ADLL,"ASHL,AVAR,SMBVL",3,1710,NR
ADLL,AVAL,1,4427,NR
ADLL,AVAL,1,4428,NR
ADLL,"AVAL,AVBL",4,1715,NR
ADLL,"AVAL,AVDR",1,1582,NR
ADLL,"AVAL,AVDR",1,4610,NR
ADLL,"AVAL,AVDR",1,4614,NR
ADLL,"AVAR,DROP-unk,SMBVL",2,3827,NR
ADLL,"AVBL,AVJR",1,10255,NR
ADLL,"AVBL,AVJR,obj41106",2,4655,NR
ADLL,"AVBL,RIPL",1,3216,NR
ADLL,"AVBL,RIPL",1,3217,NR
ADLL,AVDL,1,1718,NR
ADLL,AVDR,1,4612,NR
ADLL,AVDR,2,1485,NR
ADLL,"AVDR,AVJR",3,1486,NR
ADLL,AWAL,1,4944,NR
ADLL,AWBL,1,1709,NR
ADLL,AWBL,1,1713,NR
ADLL,AWBL,1,4924,NR
ADLL,"OLQVL,RIGL,RIR",1,4621,NR
ADLL,"OLQVL,RIPL",1,3218,NR
ADLL,RIAL,1,1706,NR
ADLR,ADAR,1,3007,NR
ADLR,"ADLR,AVBR",1,9337,NR
ADLR,"ADLR,AVBR,RIFR,URXR",2,4722,NR
ADLR,AIAR,2,1727,NR
ADLR,"AIAR,AIBR",1,1725,NR
ADLR,"AIAR,AIBR",1,2324,NR
ADLR,"AIAR,AIBR",1,3113,NR
ADLR,"AIAR,AIBR",1,4969,NR
ADLR,"AIAR,AIBR",2,519,NR
ADLR,"AIAR,AIBR",2,635,NR
ADLR,"AIAR,AIBR",2,728,NR
ADLR,"AIAR,AIBR",3,634,NR
ADLR,"AIAR,AIBR,ASER",2,2204,NR
ADLR,"AIAR,AIBR,AWCR",5,1731,NR
ADLR,AIBR,1,3109,NR
ADLR,"AIBR,ASHR",1,1391,NR
ADLR,"AIBR,AVDL",1,1153,NR
ADLR,"AIBR,AVDL",3,1150,NR
ADLR,"AIBR,AWCR",1,4163,NR
ADLR,"ASHR,AVBR",1,4712,NR
ADLR,"ASHR,AVDL",2,4740,NR
ADLR,"AVAR,AVDL",1,3886,NR
ADLR,"AVAR,AVDL",1,4846,NR
ADLR,"AVAR,AVDL",2,1157,NR
ADLR,"AVAR,AVDL",2,4628,NR
ADLR,"AVAR,PVCL",2,4627,NR
ADLR,"AVBL,AVDL",1,1724,NR
ADLR,"AVBL,SIBVL",1,9770,NR
ADLR,"AVBL,URXR",1,9769,NR
ADLR,"AVBR,AVDL",2,4633,NR
ADLR,"AVBR,RIPR,URXR",1,5635,NR
ADLR,AVDL,1,1154,NR
ADLR,AVDL,1,4723,NR
ADLR,AVDL,1,4741,NR
ADLR,AVDL,1,4956,NR
ADLR,AVDL,2,4629,NR
ADLR,"AVDL,AVJL,SMBVR",2,1155,NR
ADLR,"AVDL,SMBVR",3,2200,NR
ADLR,"AVDR,AVJR",1,1733,NR
ADLR,"AVDR,AVJR",2,1732,NR
ADLR,AWCR,1,4967,NR
ADLR,CEPVR,1,5330,NR
ADLR,OLLR,1,9357,NR
ADLR,"OLQVR,RIPR",1,4721,NR
ADLR,PVCL,1,1723,NR
ADLR,"RICL,URBR",1,9358,NR
ADLR,RICR,1,4725,NR
ADLR,"RICR,URBR",4,1958,NR
ADLR,URBR,1,1959,NR
ADLR,URXR,1,4635,NR
ADLR,URXR,1,4636,NR
ADLR,URXR,1,4637,NR
AFDL,"AFDL,AIYL",1,2222,NR
AFDL,"AIBL,ASEL,ASER,AWBL",1,2447,NR
AFDL,AINR,1,2220,NR
AFDL,AINR,2,1559,NR
AFDL,AIYL,1,1547,NR
AFDL,AIYL,1,2224,NR
AFDL,AIYL,1,2228,NR
AFDL,AIYL,2,1335,NR
AFDL,AIYL,2,1500,NR
AFDL,AIYL,2,2226,NR
AFDL,AIYL,3,2225,NR
AFDL,AIYL,3,5851,VC
AFDL,AIYL,4,1530,NR
AFDL,AIYL,5,470,NR
AFDL,AWBL,1,2650,NR
AFDL,AWBL,2,2651,NR
AFDR,AFDL,1,4871,NR
AFDR,AIYR,1,491,NR
AFDR,AIYR,1,1699,NR
AFDR,AIYR,1,2242,NR
AFDR,AIYR,1,2247,NR
AFDR,AIYR,1,3261,NR
AFDR,AIYR,1,3267,NR
AFDR,AIYR,2,1363,NR
AFDR,AIYR,2,1389,NR
AFDR,AIYR,2,1701,NR
AFDR,AIYR,2,2237,NR
AFDR,AIYR,2,2238,NR
AFDR,AIYR,3,403,NR
AFDR,AIYR,3,2252,NR
AFDR,AIYR,4,516,NR
AFDR,"AIYR,ASER",3,2249,NR
AFDR,"ASEL,ASER",1,3797,NR
AIAL,"ADAL,ASHL",1,9359,VC
AIAL,"ADFL,RIR",2,1652,NR
AIAL,"ADLL,ASKL",1,5681,NR
AIAL,AIBL,1,1208,NR
AIAL,AIBL,1,1494,NR
AIAL,AIBL,1,2292,NR
AIAL,AIBL,1,9360,NR
AIAL,AIBL,3,1207,NR
AIAL,"AIBL,AIML",1,457,NR
AIAL,"AIBL,AIZL",1,1431,NR
AIAL,"AIBL,AIZL",3,1492,NR
AIAL,"AIBL,ASEL,ASER,AWCR",5,2434,NR
AIAL,"AIBL,ASER",1,1498,NR
AIAL,"AIBL,ASER",2,2264,NR
AIAL,"AIBL,ASER",2,2267,NR
AIAL,"AIBL,ASGL",1,553,NR
AIAL,"AIBL,AWCL",1,2282,NR
AIAL,"AIBL,AWCR",1,2278,NR
AIAL,"AIBL,RIFL",10,5895,VC
AIAL,"AIML,ASJL,ASKL",3,5642,NR
AIAL,"AIML,ASKL",1,5643,NR
AIAL,"AIML,RMGL",1,6008,VC
AIAL,ASJL,1,2281,NR
AIAL,ASKL,1,5670,NR
AIAL,ASKL,1,5694,NR
AIAL,ASKL,1,5822,VC
AIAL,"ASKL,PVQL",1,5682,NR
AIAL,RMGL,1,5992,VC
AIAR,"ADAR,AIBR,RIFR",4,5829,VC
AIAR,ADLR,1,2337,NR
AIAR,"ADLR,AIBR",1,632,NR
AIAR,"ADLR,AIBR",1,1726,NR
AIAR,"ADLR,AIBR",1,2293,NR
AIAR,"ADLR,AIBR",4,3880,NR
AIAR,"ADLR,AIBR,AWCR",2,3112,NR
AIAR,"AIAR,ASKR",1,9840,NR
AIAR,AIBR,1,9511,NR
AIAR,"AIBR,AIZR",2,2320,NR
AIAR,"AIBR,ASER",1,2304,NR
AIAR,"AIBR,ASER",2,2303,NR
AIAR,"AIBR,ASER,AWAR",2,2313,NR
AIAR,"AIBR,ASGR",1,1538,NR
AIAR,"AIBR,AWAR",1,2330,NR
AIAR,"AIBR,AWCL",1,2325,NR
AIAR,"AIBR,AWCL",2,2333,NR
AIAR,"AIBR,AWCR",1,2308,NR
AIAR,"AIBR,RIFR",1,5828,VC
AIAR,"AIBR,RIFR",4,5900,VC
AIAR,"AIBR,RIFR",9,5866,VC
AIAR,ASGR,1,1541,NR
AIAR,ASGR,2,2300,NR
AIAR,"ASGR,AWCR",1,9363,NR
AIAR,"ASIR,AWCL,AWCR",2,2307,NR
AIAR,AWAR,1,2331,NR
AIAR,AWCL,1,4964,NR
AIBL,"AIBL,AIZR,RIMR",2,1205,NR
AIBL,"AIZR,RIMR,SMDDR",2,584,NR
AIBL,"AIZR,RIMR,SMDDR",3,668,NR
AIBL,"ASHL,RIFL,RIML",1,9513,VC
AIBL,"ASHR,AVBL,RIMR",3,5937,VC
AIBL,"AVAL,FLPL",1,9364,VC
AIBL,"AVAL,RIMR,SAAVR",1,2369,NR
AIBL,"AVAL,RIMR,SMDDR",3,508,NR
AIBL,AVBL,2,1186,NR
AIBL,"AVBL,RIBR",5,2358,NR
AIBL,"AVBL,RIBR,SIAVR",2,2359,NR
AIBL,"AVBL,RIGR",1,2347,NR
AIBL,"AVBL,RIMR",6,2356,NR
AIBL,"AVBL,RMFR",2,1184,NR
AIBL,"AVEL,RIMR,SAADR",1,2339,NR
AIBL,RIBR,1,2377,NR
AIBL,RIBR,2,2375,NR
AIBL,"RIBR,RIMR",1,2357,NR
AIBL,"RIBR,RIMR",3,2355,NR
AIBL,"RIBR,RIMR,SIADR",2,2363,NR
AIBL,"RIGR,RIMR,SAADR",2,2343,NR
AIBL,"RIGR,RIMR,SAADR",2,2344,NR
AIBL,RIMR,1,1192,NR
AIBL,RIMR,1,1204,NR
AIBL,RIMR,1,2570,NR
AIBL,"RIMR,RMFR",1,1201,NR
AIBL,"RIMR,RMFR,SAADL",1,2381,NR
AIBL,"RIMR,RMFR,SAADL",2,2372,NR
AIBL,"RIMR,SAADL,SAAVL",1,9853,NR
AIBL,"RIMR,SAADL,SIBVR",1,9852,NR
AIBL,"RIMR,SAADR",2,2341,NR
AIBL,"RIMR,SAADR",3,1203,NR
AIBL,"RIMR,SIBVR",1,9849,NR
AIBL,"RIMR,SMDDR",1,671,NR
AIBL,"RIMR,SMDDR",2,2338,NR
AIBL,"RIMR,SMDDR",5,586,NR
AIBL,"RIMR,SMDVR",2,1202,NR
AIBL,SMDVR,2,1200,NR
AIBR,"ADLR,AIAR,AWCR",1,4214,NR
AIBR,AIYR,1,3960,NR
AIBR,"AQR,DVA",1,3564,NR
AIBR,"AUAL,RIBL",1,3082,NR
AIBR,"AVAR,AVEL,SIBDR",1,9762,NR
AIBR,"AVAR,RIAL",2,5823,VC
AIBR,AVBR,1,3048,NR
AIBR,"AVBR,RIBL,RIML",2,3055,NR
AIBR,"AVBR,RIML",1,3053,NR
AIBR,"AVBR,RIML",4,5921,VC
AIBR,"AVBR,RIML",5,3054,NR
AIBR,"AVEL,RIBL",3,3078,NR
AIBR,RIBL,1,3071,NR
AIBR,RIBL,2,3068,NR
AIBR,"RIBL,RIML",2,1591,NR
AIBR,"RICR,RIML",1,2484,NR
AIBR,"RIGL,RIML,SAADL",1,1329,NR
AIBR,RIML,1,3067,NR
AIBR,RIML,1,3072,NR
AIBR,RIML,1,3098,NR
AIBR,RIML,2,3094,NR
AIBR,"RIML,RIMR",1,3020,NR
AIBR,"RIML,RIMR",1,3099,NR
AIBR,"RIML,SAADL",1,1328,NR
AIBR,"RIML,SAAVR",1,3075,NR
AIBR,"RIML,SIBDL",1,9867,NR
AIBR,"RIML,SMDDL",1,2486,NR
AIBR,"RIML,SMDDL",2,574,NR
AIBR,"RIML,SMDDL",3,576,NR
AIBR,"RIML,SMDDL",4,2485,NR
AIBR,"RIML,SMDDL",5,625,NR
AIBR,"RIML,SMDVL",1,2598,NR
AIBR,"RIML,SMDVL",2,3096,NR
AIBR,"RIML,VB01",3,394,NR
AIBR,RIMR,1,3101,NR
AIBR,"RIMR,SMDDL",2,1423,NR
AIBR,"RMFL,SAADR",1,3097,NR
AIBR,"SAADR,SMDVL",1,3095,NR
AIBR,SIADL,1,3074,NR
AIBR,SMDVL,1,2594,NR
AIBR,SMDVL,1,2595,NR
AIBR,SMDVL,1,3100,NR
AIML,"AIAL,ASGL",1,398,NR
AIML,"AIAL,ASGL",3,5796,VC
AIML,"AIAL,ASGL,ASKL",3,5657,NR
AIML,"AIAL,ASKL",2,5645,NR
AIML,"AIAL,ASKL",2,5660,NR
AIML,"ALML,AVDL",1,2919,NR
AIML,"ASGL,CEPshVL",1,2258,NR
AIML,"ASJL,AVFL,AVFR",1,3034,NR
AIML,"ASJL,AVFR",1,3040,NR
AIML,"AVFL,AVHL",1,3037,NR
AIML,"AVFL,AVHR",1,3038,NR
AIML,"AVFL,SMBVL",1,1491,NR
AIML,"AVFL,URXL",1,1926,NR
AIML,"AVFR,SMBVL",2,1407,NR
AIML,"AVHL,AVJL,RIFL",1,9322,NR
AIML,CEPDL,2,3036,NR
AIML,"CEPDL,CEPshDL",1,4499,NR
AIML,CEPshDL,1,4500,NR
AIML,PVQL,1,5993,VC
AIML,"RID,RMGL",2,6009,VC
AIML,RIFL,1,3039,NR
AIML,"RMGL,SMBVL",1,2170,NR
AIMR,"ADFR,URXR",2,1680,NR
AIMR,"AIAR,ASGR",2,2294,NR
AIMR,"AIAR,ASGR",2,5899,VC
AIMR,"AIAR,ASGR,ASGR",1,9367,NR
AIMR,"AIAR,ASKR",1,732,NR
AIMR,"AIAR,ASKR",1,969,NR
AIMR,"AIAR,ASKR",2,971,NR
AIMR,"AIAR,HSNL",1,3114,NR
AIMR,"AIMR,CEPVR",1,1341,NR
AIMR,"ALA,ASJR,AVDR",2,3134,NR
AIMR,"ASJR,AVFR",1,4157,NR
AIMR,"ASJR,OLQDR",1,3137,NR
AIMR,"AVAR,URXR",1,1871,NR
AIMR,"AVFL,AVFR",1,3987,NR
AIMR,"AVFL,AVFR,URXR",1,3136,NR
AIMR,"AVFL,HSNL",1,3022,NR
AIMR,AVFR,1,3115,NR
AIMR,"AVHR,BDUR,RIFR",2,4921,NR
AIMR,AVJR,1,3138,NR
AIMR,"HSNL,HSNR",1,1542,NR
AIMR,"HSNR,RMGR",2,2660,NR
AIMR,"PVNR,RIFR",1,3135,NR
AIMR,RMDR,1,9151,NR
AIMR,RMGR,2,5546,NR
AIMR,URXR,1,1848,NR
AINL,AFDR,1,2236,NR
AINL,AFDR,1,5615,NR
AINL,AFDR,1,8896,NR
AINL,"AFDR,ASIL",1,5616,NR
AINL,"AFDR,ASIL",1,5623,NR
AINL,"AFDR,ASIL",1,8895,NR
AINL,"AFDR,ASIL",2,8933,NR
AINL,"AFDR,AUAR",1,2246,NR
AINL,"AFDR,CEPshVR",1,3148,NR
AINL,"AIAR,ASGR,hyp",1,5867,VC
AINL,ASEL,1,3155,NR
AINL,ASIL,1,5627,NR
AINL,ASIL,1,5628,NR
AINL,ASIL,3,5614,NR
AINL,"ASIL,RMFL",1,5613,NR
AINL,AUAR,1,3150,NR
AINL,"BAGL,CEPshVR",1,5624,NR
AINL,"BAGL,RIBL",1,3157,NR
AINL,"BAGL,RIBR",1,3154,NR
AINL,"BAGL,RIBR",2,3152,NR
AINL,RIBL,1,3156,NR
AINL,RID,2,4787,NR
AINL,"RMDVL,SAAVL",1,3504,NR
AINL,"RMDVL,SAAVL",2,3503,NR
AINR,AFDL,1,1548,NR
AINR,AFDL,1,1556,NR
AINR,AFDL,1,2219,NR
AINR,AFDL,1,9312,NR
AINR,"AFDL,AINR",1,1557,NR
AINR,"AFDL,ASER",1,1501,NR
AINR,"AFDL,AUAL",1,2223,NR
AINR,"AFDL,AWCL,CEPshDL",2,3169,NR
AINR,"AFDR,ASEL",1,9677,NR
AINR,"AFDR,AUAR,URXR",2,4368,NR
AINR,"AIAL,AIBL",1,5935,VC
AINR,"AIAL,AIBL,ASGL",1,5894,VC
AINR,"AINL,CEPshDL",1,3167,NR
AINR,ASER,2,1502,NR
AINR,BAGR,1,3160,NR
AINR,"BAGR,RIBL",1,3164,NR
AINR,"BAGR,RIBL",1,3165,NR
AINR,"BAGR,RIBL",2,4510,NR
AINR,"BAGR,RIBL",4,4259,NR
AINR,"CEPDL,URXL",2,1951,NR
AINR,CEPshDL,1,3166,NR
AINR,RID,1,5390,NR
AINR,RID,1,5391,NR
AIYL,AFDL,1,546,NR
AIYL,"AFDL,AIZL",1,3361,NR
AIYL,AIBL,1,1438,NR
AIYL,"AIBL,ASER",1,1520,NR
AIYL,"AIBL,AWCL",1,2432,NR
AIYL,AIZL,1,3188,NR
AIYL,AIZL,1,3189,NR
AIYL,AIZL,1,3192,NR
AIYL,AIZL,1,3199,NR
AIYL,AIZL,1,3200,NR
AIYL,AIZL,1,9368,NR
AIYL,"AIZL,AWAL",2,4946,NR
AIYL,"AIZL,AWAL,RIAL,RIBL",6,8929,VC
AIYL,"AIZL,AWAL,RIBL",6,5906,VC
AIYL,"AIZL,AWCL",1,3193,NR
AIYL,"AIZL,HSNR",1,3190,NR
AIYL,"AIZL,RIAL",1,8927,VC
AIYL,"AIZL,RIAL",1,8931,VC
AIYL,"AIZL,RIAL",3,5903,VC
AIYL,"AIZL,RIAL",3,5953,VC
AIYL,"AIZL,RIAL",4,5904,VC
AIYL,"AIZL,RIAL",5,5883,VC
AIYL,"AIZL,RIAL,RIBL",23,5809,VC
AIYL,"AIZL,RIBL",3,3203,NR
AIYL,"AIZL,RIR",1,9323,NR
AIYL,"AWCL,AWCR",3,3182,NR
AIYL,"RIAL,RIBL",1,5812,VC
AIYL,"RIAL,RIBL",3,381,NR
AIYL,"RIAL,RIH",1,8928,VC
AIYR,"ADFR,AIZR",1,1684,NR
AIYR,"AFDR,AINL",1,1697,NR
AIYR,"AIYL,AIZR,RIAR",1,5884,VC
AIYR,"AIYL,AIZR,RIAR",6,5884,VC
AIYR,"AIZR,AWAR",1,1456,NR
AIYR,"AIZR,AWBR",1,3268,NR
AIYR,"AIZR,RIAR",1,9154,VC
